Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
-0.6925700546868141,0.6844200362554876,-0.6810724025555249,0.6613125650398944,-0.9564757058980504,0.13264979940315436,0.16229220356745563,0.3455294642109181,-0.037785898397370773,0.1163529752162686,0.7887410483769204,0.0012823438663134817,0.7263016855190316,-0.03007420666193761,0.7581622268164148,0.37898737429407203,0.9034229663194403,0.6195012857222735,-0.19639485869888965,0.0988324214172748,-0.08555260425062125,-0.13278515200623453,-0.13026628324632827,0.15635151731141908,0.4702780442367337,0.0741757403574771,-1.042173662667777,-0.05044636307108881,-0.04542315236291409,-0.33452377484280665,0
1.2713445284707712,0.15749922129355293,-0.6344180797089483,-0.0550320014507502,1.2555152367294302,-0.4255925325989511,0.997861289946292,0.7836383651549076,0.04177151715827576,-1.1022136914963943,0.30881258909772846,0.0817089121511059,-0.03388916137226802,-0.2495866980375873,0.35071538789089896,-0.7343568134647527,-0.2644127196665137,-0.24554545741632383,-0.06487268828155499,1.0809769405678058,2.073613545740311,0.3097921527262252,0.5215084986637313,1.9523742173373133,-0.022174023662161604,0.7424932720538752,1.105254141675925,-0.20273078498046807,-0.0959668178371027,3.822320649571747,1
0.7525528678370565,-0.22109811568849155,0.2692367677868864,0.30620028751314377,-1.0268325010605848,0.280679308685542,0.1480115248795688,0.3160226017289213,-0.21821446864877117,0.18937443886599858,0.31490586714848773,-0.5287431252182238,0.970603069293234,0.6781602138288015,0.8158875487483938,-0.3789750584985588,0.8850972946530129,0.6839749981501398,0.9729032412015084,-0.6965474749030796,-0.8473379944392628,0.800189526192887,-0.1822051115551955,-0.2580306525409813,-0.8860928781850528,1.9454380317184352,-0.037086944924410815,-0.3105531700560061,-0.4018270082364077,-0.34480043340156974,0
1.011078066348491,0.49343016247101124,-0.263708742956784,-0.18612163300985024,0.2564943408498662,-0.08080035121229683,-0.2195378005870834,0.29455636117597306,0.05649933565662037,0.0803582259892782,-0.14927053010258778,0.06741646223105484,0.02016649248349422,0.706180047260455,-0.4135696293171233,1.869879667603748,-0.24972032738833858,0.17922416771900287,0.3653848122186238,1.3025381840533723,0.9024954854243529,0.19088110800448208,0.8844287416114359,0.873440839323215,1.7154940568803552,-0.7445892129119484,0.3738164404060009,0.10563822719303817,-0.13877234718282408,1.0451922597104724,1
0.6484756536996528,0.8212685509255511,-0.4785785462998755,0.17391180744988682,-0.4491143055009315,0.6727977158563382,0.19901530721007438,0.5944516473455346,-0.11522152110222345,0.4121749767820209,0.7417065840596866,-0.7571215907250654,0.777358412979343,0.18674180248337563,0.9332259311485221,-0.35846528293380386,0.6305022261232848,0.37193170136332315,0.6420723102420114,-0.005696454756984223,-0.26901119912058524,-0.09221588630250081,0.28303627964793465,-0.1849087068593192,-2.4910565850375166,0.8342219696132351,-0.909566378283431,-0.11102690295041627,-0.25095496293470504,-0.22229072369482078,0
-0.45758338354126693,0.10432206941665037,-0.7287177863569262,0.8767953194287169,-0.6153326788173089,0.8044383060428987,0.04107067772236285,0.4533421613342339,-0.04738311218340579,0.6103716377811821,0.5637188875918135,-0.6574357917596656,0.7664270265343011,-0.5032062470752572,0.6807399115348408,-1.5019311352779319,0.6002062301396526,0.4328350610570409,0.6507014194284614,-0.17745993007305308,-0.12945280606336948,-0.141585449180271,0.023711808874140608,-0.3750475714264086,-0.5208284412876236,1.1510494272072231,-0.832506246908957,-0.3517371660868894,-0.04329213960195962,-0.3754598421308258,0
-1.4309917001631978,-2.3536125789838658,1.5338780535953376,-2.4904165394074442,2.804992374764517,-1.2609188786552505,-0.8198095813808629,-2.065699455493176,-0.20217624570056933,-2.546318803702507,-2.4999402666997574,3.014621107964703,-2.5801480262606904,0.37527096183430525,-2.394575494535136,-0.32569950472430975,-1.801128897201519,-1.5527345346956287,-1.564091961979197,0.20683469936993085,0.8750313088853607,-1.003268213442456,0.6160470249221557,-0.2851403363079211,-1.6669647059587727,1.4277390320939263,1.6835662541045635,2.1303752864530985,-2.6652355167144632,-0.4216834847768807,1
-0.11958943132040167,0.23853773213337276,-0.17722103225657812,0.6769078696482185,-0.20145548125934623,0.16582252013003065,0.03937846135811872,0.43561203027529327,0.08985511183523615,0.1792334172171435,0.5523452151514715,-0.9638917446502616,0.6699643339402628,0.08310870705017008,0.9370097051450945,1.759536925141628,0.4985711687402292,0.6432722852310714,0.7002186506896,0.7488398200287726,-0.1852319792547881,0.007179698010973486,0.7348489223114534,-0.13866023742705397,0.8420255401333449,-0.27652497975620516,-0.11546897738718429,-0.24333353474738068,-0.1299487865370644,-0.23926213492464538,0
-0.036071715238764006,-0.0959588469964509,0.054683772028088634,0.48064974380902914,0.2532193864273503,-0.05045882821020936,0.499552161633185,-0.2674995136691892,-0.549773429496915,0.1326260884719397,-0.25416376794258033,-0.0021047691857980617,0.16904388205359425,0.6508210905144114,-0.41990388065595247,-0.23948587821129472,-0.5033181747663216,-0.058339906640790605,-0.36419742360331286,0.3465342455571651,0.4929180245672126,-0.07504447345189691,1.0569097352544377,-0.21978895734660664,1.0613545654334202,-0.397379663842539,-0.15636762480168015,0.37778066744954286,-0.1480870561670688,-0.4174193111010454,1
-0.7449967747290177,0.5850541271196565,-0.7668967039794581,0.6729920173079134,-0.3787750670160516,0.09069006262880007,0.1784649304724034,0.44131219265539684,-0.06632048047696133,0.9069452781552092,0.5574561208520021,-0.9579539065403597,0.7534792522600341,0.039842789337522826,0.6813134699340935,0.14846545763407168,0.6007425240493114,0.5453498453243038,0.4149127634291055,-0.38470946561938346,0.20746651366798166,-0.060451183980244634,0.22646692208675942,-0.2597142954168832,0.9438625480645477,0.5369258712602807,0.9861322409361651,-0.11040487196144858,0.059326945016127106,0.6358315868302807,0
1.142595916666448,0.7335914484683205,-0.8242677467306894,0.02266125517322567,-0.900429865116615,0.9431322613132329,2.1057216824484715,0.5010819492583808,0.06382399539147261,0.7514545460514831,0.5798793244264765,-0.6682292543435698,0.766680164352523,-0.15952924697980458,0.9181421453409346,0.9000147534422797,0.40757807352166825,0.4967325155905051,0.3112834736512472,-0.4060434270557456,0.1816379414138902,-0.03912263856897869,0.19694488072317343,-0.14260821625171305,1.4029842927622007,0.403117523223009,-1.1361830732706395,-0.10833884625629833,-0.11658012613223669,0.7252086670757891,0
-0.27273671275621053,0.41129842572163794,-0.2780396276399458,0.7124693128611675,-0.8241755146332826,0.5364663378386662,0.3746061607966346,0.5941222529687412,-0.059598935731045105,0.43070808828234286,0.6041692121726456,-0.5399848582746555,0.6011732110972735,-0.5827293643398518,0.6651047608839206,0.45151656722934136,0.8467252008091591,0.44196246208953727,0.8051170044153108,0.24063899283804224,0.034500833319988274,-0.2569433841697517,-0.715933996701871,-0.14908660043061162,-1.5446646999737905,-0.19940349022188006,0.18109296086080856,-0.003080241319835534,-0.40030182717874374,-0.38782594579074825,0
-0.21764564959861682,0.1636676006056292,0.03207406873275774,0.549023047374821,-0.45878028650710284,0.2628358242456238,0.2303976846228385,0.4079527474000616,0.1777005268486232,0.12591783765257972,0.49275882934788495,-1.03008202434371,0.7878092489210753,0.6591773188569134,0.9749329311836462,1.220541851492722,0.5351210399515534,0.6340205751796593,0.38906424012433655,-0.1150533961537419,-0.4861578555767641,-0.010603621853478714,0.4678898791267412,-0.010312286604803808,-0.37323543399848025,-0.4223516059004961,-0.6959999836457578,-0.646793273674563,-0.15379492490096727,-0.40471207354705613,0
-1.1517181918791584,0.6767198184371145,-0.5566491810448646,0.6106145582787443,-0.6332032195601947,0.244200848540256,0.12529098084397028,0.42537858123125133,-0.035231735902946655,0.756178554730128,0.625219116862508,-0.45408089635769566,0.683765436339874,-1.6515402984495438,0.8601068987566628,-0.15926293310160944,0.6723905808314623,0.5048666547484183,0.5172912799512175,0.24903113115431494,-0.31732994323481517,-0.21813591547699393,-0.5890160170496944,0.04036117592856598,0.09609542090525178,0.3550873133903523,0.9219001726457341,-0.12752562935930747,-0.08916058092355533,-0.4088909637493748,0
-0.4055133078530919,0.31293620137797756,-0.5345427707052337,0.5317049835907298,-1.1281573996120533,-0.08058926082507806,0.7706982229187785,0.989793177284285,-0.15367684947947166,0.826579836573032,0.23734646929633574,-0.9117444845589608,0.672782090738772,-0.44053381571223976,0.7831825422884933,0.9450484443576116,0.25668903260596176,0.6037637242262341,0.32161665309851706,0.2725155720474422,-0.1683460097231363,-0.11821957756566077,0.33504041068641643,0.07446852124548513,-0.33864635261945625,0.7758221462191563,-1.1671255307163302,0.07621846892065261,-0.3319270669018143,1.9153395400014293,1
-1.5347542281058704,0.3964294729778204,-0.4217829802958461,0.8168804586719194,-1.0472753804016113,0.5233306103507008,0.4222632568412727,0.5253966270518692,-0.0866089014822167,1.0465156056002503,0.45834020538287323,-0.20950021797530874,0.24384078024713038,2.482499117756864,0.9661365616199676,-0.6899997651835431,0.9039452569675739,0.4331197160243758,0.8763763413697057,-0.45458443693311884,-0.03951750506049986,-0.15182931885623402,0.13902899588549777,-0.241975493535267,-1.372959592154763,-0.057593669354504676,1.8744281646671748,-0.33008114502765135,-0.6230635045339523,-0.33925700762298383,0
1.338099959913065,0.2487272878283973,-0.29050619557418605,0.7864717047834764,-1.0276826378177164,0.41874612504195685,0.6479520995621111,0.4604492190329593,0.10984979522568877,0.49184725913400046,0.3576011438564089,-0.6494942478807662,0.7431326604529837,-0.6445766322937202,0.8409192642482569,-0.13432799378941637,0.7700253515644345,0.4410144305632166,0.7490195159796148,-0.02630365197147203,-0.2933925199075545,-0.1754111215744497,-0.4988014078795443,-0.1957039456917775,0.38039546879893826,0.540964207372981,-1.1151736318706358,-0.1420577010150222,-0.11150708598195616,-0.4046267900735394,0
-0.8888503238804344,0.4082931670140657,-0.4242608081786975,0.8747453064005004,-1.1099767785635652,0.2079561945684064,-0.010643367127276676,0.4779545224939429,-0.055722462398141374,1.0448158584257319,0.30089267881150916,-0.8479544488193437,0.8742133960984187,0.9129150870726707,0.6301390032125793,0.9970594824159281,0.43303157991327307,0.5280436043671433,0.6222242646667365,0.18269951441464866,-0.1418690494167159,-0.054869397551165815,0.7731212747853282,-0.23452150411657258,0.9070629598069622,0.21659042462948278,-1.1480004822558916,0.0495519754373625,0.01275188899082716,-0.4216834847768807,1
-0.04746335548803033,0.6771843588026454,-0.6393494338834905,0.6633471472104463,-0.9976445290510341,0.1846853968942861,0.33051008857059844,0.3530818551902125,-0.024165748064711515,1.375230072781229,0.3812959794585798,-0.9411340847255365,0.790946445684277,-0.11586906481357495,0.7129625029360689,1.6709430733028512,0.43072677910497775,0.5545123137297417,0.43883737490602603,0.04505932081688625,-0.2785838042878245,-0.1413674317777763,0.17807177114736647,-0.048185927628824975,-0.7047009371517711,0.6725125595759582,-1.339079120239954,0.03485561575164976,-0.017143119714707153,-0.4216834847768807,0
0.76782563782134,0.8250866075420856,-0.3737008820258001,0.140476925822377,-0.2981877922309313,0.7034156120604225,0.05995883443283409,0.5935698832369455,-0.12591673805234765,0.5702998556504562,0.540764624387695,-1.0384425461344773,0.7375660222943798,0.7986724410083421,0.47540282122432237,-0.35724464306630205,0.5744646776894295,0.6797729893967112,0.5241528518696159,-0.4186234870184678,-0.24339988270657975,-0.15665052910696475,0.030494441042162625,-0.0740483528909377,-0.03248975649287089,0.835901063443173,-1.0472546912172094,-0.06866324266557135,-0.12882487112969887,-0.33541925131473205,0
0.14640431954598468,-1.9324533938131732,1.5008130875020858,-2.3669680728596973,2.6420345149837727,-2.404724795562705,-1.67514233554385,-2.058959612862146,1.7418813537989333,-1.7859450281431841,-2.287051394857773,1.606146254834994,-2.6987512189817413,0.672802530591104,-1.6998219682581739,-2.4966896810232933,-2.2324241420268676,-2.488131259758,-2.5593581511106724,0.22211001079121337,-1.393945918376124,0.8490306579824558,-0.22939129387945034,-0.3435510815833483,1.0305481051535077,-1.1825712697954585,-0.38365901501324756,-2.4997305944350163,-1.6381600147156983,-0.29670055433814724,1
-0.2651422859233663,0.04117630304944142,0.12886246600503332,0.08507221264640183,-0.685930092584692,-0.3002375819106017,-0.11002610776423406,0.43834113986140916,-0.1381181450939146,0.6344248475776905,-0.03419485427615635,0.2581996888954022,-0.12466151562137731,-0.8606145328471322,-0.2516590937836037,2.038820543554354,-0.607453655143155,-0.21026230771114712,-0.5994844113352912,0.9916528460953047,-0.5824467840597363,-0.04210009639723336,-0.3996292895308477,0.26308210181379765,0.5322788123625307,-1.9858222410588482,-2.3903231255686865,-0.6838377052185931,0.6445251815973545,0.9014043233613049,1
-0.7593254861291078,-1.090130735422772,1.3671093784498904,-1.3384170170910008,0.607727887576984,-1.2678325713763432,-1.4315810356925227,-0.815344196124178,1.1718502314326555,-0.5083088425742306,-0.7511675593677707,0.37992132448625315,-0.7402146427595229,-0.611742283253881,-0.8738439189159419,0.9893691892236623,-0.6505446259025144,-0.6692313980266662,-0.5968713896417871,0.2397260029122069,0.6043446565175129,0.1933260527648537,-0.611590244406306,0.19383499976825455,-0.011602913812943625,0.6987038423118468,-0.5715237260107247,1.0675611137672656,0.43000734758358716,0.00042706739405842234,1
-0.9546197385792372,-2.2755671515915936,1.7895087760268726,-2.1443229570831526,1.8867936678528432,-2.8382735783185775,-1.187636988627101,-1.9553404273278445,1.9117669108279165,-2.774142827321146,-2.5131662936622114,1.3380597746242295,-1.8871191532151086,1.5608041557498755,-1.74137848374683,-0.013494426782704306,-2.075258461213499,-2.777731981934516,-2.662554454703496,0.7159067435820802,-1.6113416151285473,0.83226821110863,-0.08916815014387454,-0.3666501540569648,1.0297606872590295,1.1186416473338052,0.10380122621647485,-1.6469684886540663,-2.50414867959695,0.738214396787087,1
0.7833921149207057,0.44389075314944093,-0.27976125548838865,0.6364478746993085,-0.9389041336091732,0.5531022284174896,-0.2083539696205678,0.7216188447143823,-0.1984172495114822,0.6799776932173243,0.6913239404142982,-0.8881570816817734,0.7908812916699663,1.075166763862648,0.6085415740444837,-0.4218897922313719,0.5056134142449606,0.443316236678612,0.07479942892300767,-0.34591951827668005,0.13124559876688105,-0.2720796507743874,-0.3974088860732595,-0.005002169485312263,0.09312880094197126,-0.7337580655937329,0.15138709240846127,-0.023005692309869343,-0.7201848081924621,-0.34923517402443854,0
-0.7314652683555799,0.6807128595031701,-0.48409900419921936,0.6358803220798315,-0.5137386521052747,0.22189735061763105,-0.21431709851366612,0.4598912804756146,-0.07854524709664594,0.6828336264710678,0.6238418116123778,-0.8523576069290614,0.5704102018247678,-1.1593733503710228,0.8554513159365726,1.2784834363251516,0.7024791214027201,0.5072469884029733,0.3193832236819093,-0.3612975401742383,-0.31849710044571267,-0.23165578457895794,-0.7466089620576624,0.14712274576289006,0.7013028853493124,0.1797273046453985,0.17852801721026856,-0.10844792599975546,-0.04030462579052248,-0.42215254388122264,0
1.6404294767310705,0.4585007841898275,-0.28618546292958014,0.595584155171502,-0.9085785642622874,0.485713334065846,-0.21510229614518053,0.6439401454516839,-0.09837945319336247,0.5282903299937489,0.5349488034828651,-1.0437054833642898,0.7202450896384824,0.3059007712540371,0.7490556538544697,-0.399326006247125,0.5767665156087669,0.48302739612302936,0.1616697842735706,-0.2996631650452568,-0.1441284613242187,-0.22729538482040398,-0.4965595190250296,0.06547369052577186,-0.10369262045924096,-0.755317313110407,0.27626712080651356,0.16947331068497387,0.1389327027006501,-0.3915784186254833,0
